id,left,top,right,bottom
73354,616340.000000000000000,8222710.000000000000000,616440.000000000000000,8222610.000000000000000
73357,616340.000000000000000,8222410.000000000000000,616440.000000000000000,8222310.000000000000000
116405,624140.000000000000000,8231010.000000000000000,624240.000000000000000,8230910.000000000000000
73356,616340.000000000000000,8222510.000000000000000,616440.000000000000000,8222410.000000000000000
116404,624140.000000000000000,8231110.000000000000000,624240.000000000000000,8231010.000000000000000
73359,616340.000000000000000,8222210.000000000000000,616440.000000000000000,8222110.000000000000000
116407,624140.000000000000000,8230810.000000000000000,624240.000000000000000,8230710.000000000000000
73358,616340.000000000000000,8222310.000000000000000,616440.000000000000000,8222210.000000000000000
166251,633140.000000000000000,8223410.000000000000000,633240.000000000000000,8223310.000000000000000
116406,624140.000000000000000,8230910.000000000000000,624240.000000000000000,8230810.000000000000000
73361,616340.000000000000000,8222010.000000000000000,616440.000000000000000,8221910.000000000000000
166250,633140.000000000000000,8223510.000000000000000,633240.000000000000000,8223410.000000000000000
116409,624140.000000000000000,8230610.000000000000000,624240.000000000000000,8230510.000000000000000
73360,616340.000000000000000,8222110.000000000000000,616440.000000000000000,8222010.000000000000000
166253,633140.000000000000000,8223210.000000000000000,633240.000000000000000,8223110.000000000000000
116408,624140.000000000000000,8230710.000000000000000,624240.000000000000000,8230610.000000000000000
73363,616340.000000000000000,8221810.000000000000000,616440.000000000000000,8221710.000000000000000
166252,633140.000000000000000,8223310.000000000000000,633240.000000000000000,8223210.000000000000000
116411,624140.000000000000000,8230410.000000000000000,624240.000000000000000,8230310.000000000000000
73362,616340.000000000000000,8221910.000000000000000,616440.000000000000000,8221810.000000000000000
166255,633140.000000000000000,8223010.000000000000000,633240.000000000000000,8222910.000000000000000
116410,624140.000000000000000,8230510.000000000000000,624240.000000000000000,8230410.000000000000000
73365,616340.000000000000000,8221610.000000000000000,616440.000000000000000,8221510.000000000000000
166254,633140.000000000000000,8223110.000000000000000,633240.000000000000000,8223010.000000000000000
116413,624140.000000000000000,8230210.000000000000000,624240.000000000000000,8230110.000000000000000
73364,616340.000000000000000,8221710.000000000000000,616440.000000000000000,8221610.000000000000000
166257,633140.000000000000000,8222810.000000000000000,633240.000000000000000,8222710.000000000000000
116412,624140.000000000000000,8230310.000000000000000,624240.000000000000000,8230210.000000000000000
73367,616340.000000000000000,8221410.000000000000000,616440.000000000000000,8221310.000000000000000
166256,633140.000000000000000,8222910.000000000000000,633240.000000000000000,8222810.000000000000000
116415,624140.000000000000000,8230010.000000000000000,624240.000000000000000,8229910.000000000000000
73366,616340.000000000000000,8221510.000000000000000,616440.000000000000000,8221410.000000000000000
166259,633140.000000000000000,8222610.000000000000000,633240.000000000000000,8222510.000000000000000
116414,624140.000000000000000,8230110.000000000000000,624240.000000000000000,8230010.000000000000000
166258,633140.000000000000000,8222710.000000000000000,633240.000000000000000,8222610.000000000000000
38447,610040.000000000000000,8229510.000000000000000,610140.000000000000000,8229410.000000000000000
73368,616340.000000000000000,8221310.000000000000000,616440.000000000000000,8221210.000000000000000
38449,610040.000000000000000,8229310.000000000000000,610140.000000000000000,8229210.000000000000000
38448,610040.000000000000000,8229410.000000000000000,610140.000000000000000,8229310.000000000000000
65025,614840.000000000000000,8226110.000000000000000,614940.000000000000000,8226010.000000000000000
38451,610040.000000000000000,8229110.000000000000000,610140.000000000000000,8229010.000000000000000
65024,614840.000000000000000,8226210.000000000000000,614940.000000000000000,8226110.000000000000000
38450,610040.000000000000000,8229210.000000000000000,610140.000000000000000,8229110.000000000000000
65027,614840.000000000000000,8225910.000000000000000,614940.000000000000000,8225810.000000000000000
51175,612340.000000000000000,8228610.000000000000000,612440.000000000000000,8228510.000000000000000
38453,610040.000000000000000,8228910.000000000000000,610140.000000000000000,8228810.000000000000000
65026,614840.000000000000000,8226010.000000000000000,614940.000000000000000,8225910.000000000000000
51174,612340.000000000000000,8228710.000000000000000,612440.000000000000000,8228610.000000000000000
38452,610040.000000000000000,8229010.000000000000000,610140.000000000000000,8228910.000000000000000
51177,612340.000000000000000,8228410.000000000000000,612440.000000000000000,8228310.000000000000000
38455,610040.000000000000000,8228710.000000000000000,610140.000000000000000,8228610.000000000000000
131345,626840.000000000000000,8230110.000000000000000,626940.000000000000000,8230010.000000000000000
51176,612340.000000000000000,8228510.000000000000000,612440.000000000000000,8228410.000000000000000
38454,610040.000000000000000,8228810.000000000000000,610140.000000000000000,8228710.000000000000000
44585,611140.000000000000000,8224010.000000000000000,611240.000000000000000,8223910.000000000000000
131344,626840.000000000000000,8230210.000000000000000,626940.000000000000000,8230110.000000000000000
131347,626840.000000000000000,8229910.000000000000000,626940.000000000000000,8229810.000000000000000
38456,610040.000000000000000,8228610.000000000000000,610140.000000000000000,8228510.000000000000000
131346,626840.000000000000000,8230010.000000000000000,626940.000000000000000,8229910.000000000000000
141627,628740.000000000000000,8252610.000000000000000,628840.000000000000000,8252510.000000000000000
201131,639440.000000000000000,8219310.000000000000000,639540.000000000000000,8219210.000000000000000
131349,626840.000000000000000,8229710.000000000000000,626940.000000000000000,8229610.000000000000000
141626,628740.000000000000000,8252710.000000000000000,628840.000000000000000,8252610.000000000000000
201130,639440.000000000000000,8219410.000000000000000,639540.000000000000000,8219310.000000000000000
131348,626840.000000000000000,8229810.000000000000000,626940.000000000000000,8229710.000000000000000
141629,628740.000000000000000,8252410.000000000000000,628840.000000000000000,8252310.000000000000000
201133,639440.000000000000000,8219110.000000000000000,639540.000000000000000,8219010.000000000000000
131351,626840.000000000000000,8229510.000000000000000,626940.000000000000000,8229410.000000000000000
141628,628740.000000000000000,8252510.000000000000000,628840.000000000000000,8252410.000000000000000
201132,639440.000000000000000,8219210.000000000000000,639540.000000000000000,8219110.000000000000000
131350,626840.000000000000000,8229610.000000000000000,626940.000000000000000,8229510.000000000000000
201135,639440.000000000000000,8218910.000000000000000,639540.000000000000000,8218810.000000000000000
131353,626840.000000000000000,8229310.000000000000000,626940.000000000000000,8229210.000000000000000
141630,628740.000000000000000,8252310.000000000000000,628840.000000000000000,8252210.000000000000000
201134,639440.000000000000000,8219010.000000000000000,639540.000000000000000,8218910.000000000000000
131352,626840.000000000000000,8229410.000000000000000,626940.000000000000000,8229310.000000000000000
201137,639440.000000000000000,8218710.000000000000000,639540.000000000000000,8218610.000000000000000
201136,639440.000000000000000,8218810.000000000000000,639540.000000000000000,8218710.000000000000000
131354,626840.000000000000000,8229210.000000000000000,626940.000000000000000,8229110.000000000000000
201139,639440.000000000000000,8218510.000000000000000,639540.000000000000000,8218410.000000000000000
201138,639440.000000000000000,8218610.000000000000000,639540.000000000000000,8218510.000000000000000
201141,639440.000000000000000,8218310.000000000000000,639540.000000000000000,8218210.000000000000000
201140,639440.000000000000000,8218410.000000000000000,639540.000000000000000,8218310.000000000000000
201142,639440.000000000000000,8218210.000000000000000,639540.000000000000000,8218110.000000000000000
51195,612340.000000000000000,8226610.000000000000000,612440.000000000000000,8226510.000000000000000
51194,612340.000000000000000,8226710.000000000000000,612440.000000000000000,8226610.000000000000000
44545,611140.000000000000000,8228010.000000000000000,611240.000000000000000,8227910.000000000000000
44544,611140.000000000000000,8228110.000000000000000,611240.000000000000000,8228010.000000000000000
44547,611140.000000000000000,8227810.000000000000000,611240.000000000000000,8227710.000000000000000
44546,611140.000000000000000,8227910.000000000000000,611240.000000000000000,8227810.000000000000000
44559,611140.000000000000000,8226610.000000000000000,611240.000000000000000,8226510.000000000000000
57281,613440.000000000000000,8226310.000000000000000,613540.000000000000000,8226210.000000000000000
57280,613440.000000000000000,8226410.000000000000000,613540.000000000000000,8226310.000000000000000
57283,613440.000000000000000,8226110.000000000000000,613540.000000000000000,8226010.000000000000000
44560,611140.000000000000000,8226510.000000000000000,611240.000000000000000,8226410.000000000000000
57282,613440.000000000000000,8226210.000000000000000,613540.000000000000000,8226110.000000000000000
170272,633840.000000000000000,8208410.000000000000000,633940.000000000000000,8208310.000000000000000
57291,613440.000000000000000,8225310.000000000000000,613540.000000000000000,8225210.000000000000000
57293,613440.000000000000000,8225110.000000000000000,613540.000000000000000,8225010.000000000000000
57292,613440.000000000000000,8225210.000000000000000,613540.000000000000000,8225110.000000000000000
157403,631540.000000000000000,8223410.000000000000000,631640.000000000000000,8223310.000000000000000
57294,613440.000000000000000,8225010.000000000000000,613540.000000000000000,8224910.000000000000000
122485,625240.000000000000000,8231310.000000000000000,625340.000000000000000,8231210.000000000000000
122487,625240.000000000000000,8231110.000000000000000,625340.000000000000000,8231010.000000000000000
122486,625240.000000000000000,8231210.000000000000000,625340.000000000000000,8231110.000000000000000
122489,625240.000000000000000,8230910.000000000000000,625340.000000000000000,8230810.000000000000000
122488,625240.000000000000000,8231010.000000000000000,625340.000000000000000,8230910.000000000000000
